OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SHAPE,SIGNID
5603,593951,"6860 E GREEN LAKE WY N, SEATTLE, WA   98115",18,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.67831312200008, -122.32698928999997)",
5604,513281,"2216 3RD AV, SEATTLE, WA   98121",97,,24 hours,24 hours,24 hours,SURFACE LOT,9.5,9.5,,16.5,,Key Park Northwest,,,,,N,KEY PARK NORTHWEST,0,,,,,"(47.61449129300007, -122.34376090099994)",
5605,2000004,,,,,,,,,,,,,,,,,,N,WEST SEATTLE JUNCTION ASSOCIATION,0,,,,,"(47.55947820600005, -122.38780948299996)",
5606,2000010,,34,Bank of America Intl  Banking #81963,Self park location,Self park location,Self park location,SURFACE LOT,Permit only,Permit only,Permit only,Permit only,,Standard,(206) 381-8552,,http://standardparkingnw.com/,,N,Standard,,,,,,"(47.59897583000003, -122.32674355999995)",
5607,2000017,,77,Cinerama #81097,Self park location,Self park location,Self park location,SURFACE LOT,4.9,9.8,12.2,14.65,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=27,,N,Standard,,,,,,"(47.613995989000045, -122.34013531099998)",
5608,2000007,,21,Foley - Green  #82018,Self park location,Self park location,Self park location,SURFACE LOT,Permit only,Permit only,Permit only,Permit only,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=190,,N,Standard,,,,,,"(47.624977820000026, -122.33882541199995)",
5609,603199,"200 W MERCER ST, SEATTLE, WA   98119",110,,7am-7pm,CLOSED,CLOSED,,4.5,6.5,,13.5,,,,,,,N,REPUBLIC,0,,,,,"(47.62497441800008, -122.35965305099995)",
5610,625356,"1000 2ND AV, SEATTLE, WA   98101",309,,,,,GARAGE,,,,,8,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.605667287000074, -122.33511006199996)",
5611,583157,"4200 SW EDMUNDS ST, SEATTLE, WA   98116",36,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.55947910900005, -122.38578564599999)",
5612,582530,"1942 WESTLAKE AV, SEATTLE, WA   98101",373,Metropolitan Tower,,,,GARAGE,7,10,,18,15,I P M,206-254-0811,,http://www.ipmseattle.com/locations/lot.asp?id=464,,N,AMAZON PHASE 4 #81877,0,,,,,"(47.614870274000054, -122.33748128799999)",
5613,76120,"1422 ALASKAN WY, SEATTLE, WA   98101",147,,7am - 6pm,8am - 7pm,8am - 7pm,GARAGE,5,11,,19,2,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,HILLCLIMB GARAGE,21,N,28,28,04/29/2016 08:42:21 PM +0000,"(47.607913266000025, -122.34139723999999)",G14
5614,619330,"818 STEWART ST, SEATTLE, WA   98101",225,818 Stewart,6am - 7pm,CLOSED,CLOSED,GARAGE,10,12,,26,6,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC - 818 STEWART,0,,,,,"(47.61566875900007, -122.33503128299998)",
5615,595334,"209 2ND AV S, SEATTLE, WA   98104",32,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60054169000006, -122.33194593699994)",
5616,645758,"1005 E JEFFERSON ST, SEATTLE, WA   98122",20,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60602454000008, -122.31900523599995)",
5617,533981,"1150 A MARION ST, SEATTLE, WA   98104",12,Heath Lot NE,24 hours,24 hours,24 hours,SURFACE LOT,,,,,,Central,(206) 386-2235,,http://www.parking.com/,,N,CPS  - HEATH LOT NE,0,,,,,"(47.609388988000035, -122.32322716499999)",
5618,530470,"2010 5TH AV, SEATTLE, WA   98121",430,,24 hours,24 hours,24 hours,,9,12,,28,,,,,,,N,IMPARK,0,,,,,"(47.614090076000025, -122.33913178699999)",
5619,548444,"2101 7TH AV, SEATTLE, WA   98121",84,,24 hours,24 hours,24 hours,SURFACE LOT,5,5,,17,1,IMPARK,,,http://www2.impark.com/Pages/default.aspx?lang=en&region=seattle,,N,IMPARK,0,,,,,"(47.61586390600007, -122.33936648799994)",
5620,645754,"810 DEXTER AV N, SEATTLE, WA   98109",70,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.626700398000025, -122.34194697999999)",
5621,602986,"1550 4TH AV S, SEATTLE, WA   98134",20,4th & Massachusetts,Self park location,Self park location,Self park location,SURFACE LOT,Event only,Event only,,Event only,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=53,,N,1550 4TH AV S,0,,,,,"(47.58895423800004, -122.32833334699995)",
5622,4601,"2335 4TH AV, SEATTLE, WA   98121",30,Downtown lot #97,Self park location,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.61581653400003, -122.34531106499998)",
5623,163303,"1800 9TH AV, SEATTLE, WA   98101",315,9th Ave - Regence,,,,GARAGE,,,,,9,Central,,,,,N,CPS - 9TH AVE REGENCE,0,,,,,"(47.61516480700004, -122.33303054099997)",
5624,524719,"1801 TERRY AV, SEATTLE, WA   98101",1012,Terry Avenue Regence,24 hours,24 hours,24 hours,SURFACE LOT,,,,,,Central,(206) 624-1755,,http://www.parking.com/,,N,CPS - TERRY AVE,0,,,,,"(47.61555724600004, -122.33274720699995)",
5625,645743,"421 23RD AV S, SEATTLE, WA 98144",12,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.598241106000046, -122.30255555499997)",
5626,625118,"1221 2ND AV, SEATTLE, WA   98101",75,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.60668584800004, -122.33699634099997)",
5627,645734,"2708 ELLIOTT AV, SEATTLE, WA   98121",32,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.614976152000054, -122.35226649099997)",
5628,584049,"1560 1ST AV S, SEATTLE, WA   98134",241,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.58876601400004, -122.33368232699996)",
5629,548441,"2230 5TH AV, SEATTLE, WA   98121",71,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,"(47.61604896700004, -122.34250516599997)",
5630,627197,"1010 E PIKE ST, SEATTLE, WA   98122",26,Lot 22,,,,SURFACE LOT,5,7,,,,International,,,http://www.ipmseattle.com/locations.htm,,N,IPM,0,,,,,"(47.61421224600008, -122.31929528399996)",
5631,4530,"10 HARRISON ST, SEATTLE, WA   98109",52,Seattle Center Garage #25,Self park location,Self park location,Self park location,SURFACE LOT,5,5,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.62229994200004, -122.35652858099996)",
5632,540891,"1400 6TH AV, SEATTLE, WA 98101",300,Sheraton Hotel,24 hours,24 hours,24 hours,GARAGE,16,19,,38,,ACE,(206) 621-9000,,,,N,SHERATON,0,,,,,"(47.610869904000026, -122.33338585699994)",
5633,640396,"214 COLUMBIA ST, SEATTLE, WA   98104",80,,,,,,,,,,,,,,,,Y,CAPLAN RAINBOW,0,,,,,"(47.603661687000056, -122.33327904299995)",
5634,632252,"1700 WESTLAKE AV N, SEATTLE, WA   98109",197,Lake Union Garage,24 hours,24 hours,24 hours,GARAGE,,,,,,Central,,,http://www.parking.com/,,N,CPS - LAKE UNION,0,,,,,"(47.63376018100007, -122.33968339699999)",
5635,4526,"201 6TH AV S, SEATTLE, WA   98104",28,International District Lot #21,6am-6pm,Self park location,Self park location,SURFACE LOT,5,5,,8,1,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.61992296500006, -122.34538763399996)",
5636,593908,"305 1ST AV S, SEATTLE, WA   98104",22,,,,,GARAGE,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.599895521000064, -122.33457459899995)",
5637,80288,"601 N 59TH ST, SEATTLE, WA   98103",150,,,,,,,,,,,,,,,,N,WOODLAND PARK ZOO LOT,0,,,,,"(47.671651875000066, -122.35130711899996)",
5638,1662,"321 15TH AV E, SEATTLE, WA   98112",37,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.621291545000076, -122.31315255899995)",
5639,645766,"201 6TH AV S, SEATTLE, WA   98104",12,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61992296500006, -122.34538763399996)",
5640,605514,"1120 BROADWAY, SEATTLE, WA   98102",140,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.611991904000035, -122.32027356499998)",
5641,583927,"2801 ALASKAN WY, SEATTLE, WA   98121",112,Pier 70 Garage,7am-7pm,7am-7pm,7am-7pm,GARAGE,,,,,,United Parking Services,,,,,N,UNITED,0,,,,,"(47.614722940000036, -122.35566210199994)",
5642,620708,"622 BROADWAY E, SEATTLE, WA   98102",25,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.62494489900007, -122.32061088599994)",
5643,589754,"1001 4TH AV, SEATTLE, WA   98154",584,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.606147220000025, -122.33387938699997)",
5644,621902,"701 5TH AVE # 4000, SEATTLE, WA 98104-7072",703,,,,,,,,,,,,,,,,N,COLUMBIA CENTER PARKING,0,,,,,"(47.60453506700003, -122.33072045999995)",
5645,638927,"509 OLIVE WY, SEATTLE, WA 98101",125,,,,,GARAGE,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61274435100006, -122.33685252999999)",
5646,625105,"200 W THOMAS ST, SEATTLE, WA   98109",51,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62115106200008, -122.35970485299998)",
5647,584043,"815 PINE ST, SEATTLE, WA   98101",38,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61323898200004, -122.33223068399997)",
5648,625097,"109 TAYLOR AV N, SEATTLE, WA   98109",84,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61889621600005, -122.34670575199999)",
5649,652556,"1403 WESTERN AV, SEATTLE, WA   98121",50,,,,,,,,,,,,,,,,,,,,,,,"(47.60745519200003, -122.34074231699998)",
5650,595311,"1910 1ST AV S, SEATTLE, WA   98134",5,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.58560870600007, -122.33359317299994)",
5651,4579,"166 N 35TH ST, SEATTLE, WA   98103",22,Freemont Lot#35,6am-6pm,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.65178367300007, -122.354893173)",
5652,634137,"910 BOYLSTON AV, SEATTLE, WA   98104",15,,,,,,,,,,,,,,,,N,CPS - CHERRY HILL,0,,,,,"(47.61042609700007, -122.32113458899994)",
5653,625111,"330 YALE AV N, SEATTLE, WA   98119",33,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62174675700004, -122.33005247499995)",
5654,587698,"1000 1ST AV, SEATTLE, WA 98104",111,,,,,,,,,,,,,,,,N,HOTEL 1000,0,,,,,"(47.60504940100003, -122.33610228699996)",
5655,632003,"2929 27TH AV S, SEATTLE, WA   98144",75,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.57701356000007, -122.29873399699994)",
5656,625106,"301 1ST AV W, SEATTLE, WA   98119",28,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62111925800008, -122.35839950099995)",
5657,633169,"670 TERRY AV N, SEATTLE, WA 98109",166,Conoco Phillipse Lot,Self park location,Self park location,Self park location,SURFACE LOT,4.9,4.9,,14.65,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=164,,N,CONOCO PHILLIPS LOT,0,,,,,"(47.625267105000034, -122.33742010799995)",
5658,641665,"714 1ST AV, SEATTLE, WA   98104",260,,,,,,,,,,,,,,,,N,AMPCO,0,,,,,"(47.603109138000036, -122.33433633699997)",
5659,594283,"110 YALE AV N, SEATTLE, WA   98109",16,,24 hours,24 hours,24 hours,4,4,8,,,,,,,,,N,KEY PARK NORTHWEST,0,,,,,"(47.61932810400003, -122.33007094499999)",
5660,635177,"2600 ELLIOTT AV, SEATTLE, WA   98121",592,,,,,GARAGE,,,,,16,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.614444923000065, -122.35167518499998)",
5661,645782,"2425 S JACKSON ST, SEATTLE, WA   98144",45,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.59900129700003, -122.30010281299997)",
5662,593913,"202 OCCIDENTAL AV S, SEATTLE, WA   98104",132,,,,,SURFACE LOT,,,,,6,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.60039001200005, -122.33247397199995)",
5663,635172,"200 TAYLOR AV N, SEATTLE, WA   98109",87,,,,,,,,,,4,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.620364651000045, -122.34587721399998)",
5664,76149,"305 1ST AV N, SEATTLE, WA   98109",30,,24 hours,24 hours,24 hours,SURFACE LOT,6,6,,9,1,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.621120028000064, -122.35577985199996)",
5665,593016,"1000 7TH AV, SEATTLE, WA   98101",29,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,"(47.59373423100004, -122.32420945199999)",
5666,4517,"201 ROY ST, SEATTLE, WA   98109",60,Seattle Opera Lot #12,Self park location,Self park location,Self park location,SURFACE LOT,6,6,,10,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.62527907500004, -122.35239292499995)",
5667,625107,"113 QUEEN ANNE AV N, SEATTLE, WA   98109",28,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61890139900004, -122.35712667599995)",
5668,625131,"700 NE 45TH ST, SEATTLE, WA   98105",22,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.66157820700005, -122.32035636299997)",
5669,4576,"173 N 35TH ST, SEATTLE, WA   98133",36,,,,,,,,,,,,,,,,N,U-PARK,0,,,,,"(47.65106780000008, -122.35470732299996)",
5670,4569,"1006 1ST AV S, SEATTLE, WA   98134",146,Sodo Lot #65,Self park location,Self park location,Self park location,SURFACE LOT,7,7,,15,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.59385664200005, -122.333861663)",
5671,530469,"1913 4TH AV, SEATTLE, WA   98101",145,,6:30am-11pm,8am-1am,9am-8pm,GARAGE,6,8,,25,8,IMPARK,,,http://www2.impark.com/Pages/default.aspx?lang=en&region=seattle,,N,IMPARK,0,,,,,"(47.612294863000045, -122.33903353)",
5672,652236,"5001 RAINIER AV S, SEATTLE, WA 98118",14,,,,,,,,,,,,,,,,,,,,,,,"(47.55676839400007, -122.28479436499998)",
5673,76159,"215 QUEEN ANNE AV N, SEATTLE, WA   98109",14,,,,,SURFACE LOT,,,,,,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.62026758800005, -122.35697997899996)",
5674,600950,"110 YALE AV N, SEATTLE, WA   98109",19,,,,,SURFACE LOT,,,,,,United Parking Services,,,,,N,UNITED,0,,,,,"(47.61932810400003, -122.33007094499999)",
5675,530473,"2020 5TH AV, SEATTLE, WA   98121",240,,6:30am-6pm,CLOSED,CLOSED,,5,8,,15,,,,,,,N,IMPARK,0,,,,,"(47.61448710500008, -122.33955699699999)",
5676,640021,"1523 HARVARD AV, SEATTLE, WA 98112",18,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.614786550000076, -122.32240043099995)",
5677,596076,"1010 MARION ST, SEATTLE, WA   98104",218,Cabrini Tower Garage,7am-8:45pm,8am-4:30pm,closed,GARAGE,4,5,,20,,Standard,(206) 622-7407,,http://www.standardparkingnw.com/locations/,,N,CABRINI TOWER GARAGE,0,,,,,"(47.60866022000005, -122.324864048)",
5678,634722,"61 VINE ST, SEATTLE, WA   98121",44,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,"(47.61405698900006, -122.35089016599994)",
5679,582890,"2054 NW 57TH ST, SEATTLE, WA   98107",45,,24 hours,24 hours,24 hours,,2,2,,4,,,,,,,N,REPUBLIC,0,,,,,"(47.67036738100006, -122.38391615499995)",
5680,639316,"1600 W ARMORY WY, SEATTLE, WA   98119",150,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.63848892500005, -122.37694595999994)",
5681,627199,"720 OLIVE WY, SEATTLE, WA   98101",250,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.614178956000046, -122.33485305299996)",
5682,533978,"1401 E MADISON ST, SEATTLE, WA   98122",50,Alcoa Bg,24 hours,24 hours,24 hours,SURFACE LOT,,,,,,Central,(206) 386-2235,,http://www.parking.com/,,N,CPS - ALCOA BLDG,0,,,,,"(47.61383574800004, -122.31392448699995)",
5683,593939,"1810 BOREN AV, SEATTLE, WA   98101",56,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.616259788000036, -122.33204515899996)",
5684,635164,"123 3RD AV S, SEATTLE, WA   98104",14,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.601047384000026, -122.33052332099999)",
5685,625177,"1120 NE 45TH ST, SEATTLE, WA   98105",39,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.66147989600006, -122.31568996399994)",
5686,635166,"411 EASTLAKE AV E, SEATTLE, WA   98109",26,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62246265400006, -122.32947982899998)",
5687,593898,"922 1ST AV S, SEATTLE, WA   98104",46,,,,,SURFACE LOT,,,,,2,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.59425816100003, -122.3337067)",
5688,4541,"110 1ST AV W, SEATTLE, WA   98119",36,Queen Anne Lot #36,6am-6pm,Self park location,Self park location,SURFACE LOT,5,5,,10,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.61909784000005, -122.35767056799995)",
5689,634724,"2500 ELLIOTT AV, SEATTLE, WA   98121",23,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,"(47.61360508200005, -122.35048177199997)",
5690,519375,"130 5TH AV N, SEATTLE, WA   98109",37,,24 hours,24 hours,24 hours,SURFACE LOT,6,6,,14,1,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.619575773000065, -122.34720671699995)",
5691,555871,"401 ALASKAN WY S #T-46, SEATTLE, WA   98104",188,,,,,,,,,,,,,,,,Y,TOTAL TERMINALS INTERNATIONAL LLC,0,,,,,"(47.59880737000003, -122.33647592199998)",
5692,4519,"1920 TERRY AV, SEATTLE, WA   98101",27,Denny Triangle Lot #14,Self park location,Self park location,Self park location,SURFACE LOT,5,5,,10,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.616885343000035, -122.33409561099995)",
5693,12242,"501 2ND AV, SEATTLE, WA   98104",252,AMPCO #6119,24 hours,24 hours,24 hours,GARAGE,10,15,,,,AMPCO,(206) 267-0446,,,,N,AMPCO,0,,,,,"(47.601920223000036, -122.33281825799997)",
5694,595346,"153 14TH AV, SEATTLE, WA   98122",98,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60284551700005, -122.31457858499999)",
5695,635720,"222 YALE AV N, SEATTLE, WA   98109",538,7am - 10pm,8am - 10pm,9am - 8pm,,,free,2,,12,,,,,,,N,REPUBLIC,0,,,,,"(47.61999584700004, -122.33027376999996)",
5696,634905,"201 S JACKSON ST, SEATTLE, WA   98104",242,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.59877628600003, -122.33087706299995)",
5697,576754,"1005 6TH AV S, SEATTLE, WA   98134",350,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.59416250100003, -122.32670490299995)",
5698,519378,"76 YESLER WY, SEATTLE, WA   98104",35,,24 hours,24 hours,24 hours,,6,6,,16,,,,,,,N,REPUBLIC,0,,,,,"(47.601946498000075, -122.33515928499997)",
5699,603049,"4200 S OTHELLO ST, SEATTLE, WA   98118",46,,,,,,,,,,,,,,,,N,OTHELLO STATION,0,,,,,"(47.53770767700007, -122.28039124299994)",
5700,525026,"1113 6TH AV, SEATTLE, WA   98101",98,Crowne Plaza Hotel,,,,GARAGE,,,,,,,,,,,N,CROWNE PLAZA HOTEL,0,,,,,"(47.60809266800004, -122.33211525099995)",
5701,645764,"1013 8TH AV, SEATTLE, WA   98104",10,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60800893500004, -122.32910041999997)",
5702,635152,"2134 WESTERN AV, SEATTLE, WA   98121",69,,,,,SURFACE LOT,,,,,42,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61191727700003, -122.34543156599995)",
5703,596044,"420 E PIKE ST, SEATTLE, WA   98122",82,First Covenent Church,6am-7pm,8am-6pm,closed,GARAGE,5,5,,10,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=51,,N,FIRST CONVENANT CHURCH,0,,,,,"(47.61449215400006, -122.32592074099995)",
5704,595348,"302 2ND AV S, SEATTLE, WA   98104",54,,,,,SURFACE LOT,,,,,3,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.622079264000035, -122.35398171599996)",
5705,593942,"1805 MINOR AV, SEATTLE, WA   98101",50,,,,,SURFACE LOT,,,,,3,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61710947600005, -122.33151989199996)",
5706,4612,"400 ROY ST, SEATTLE, WA   98109",27,Queen Anne Lot #108,Self park location,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.62560217200007, -122.34865199399997)",
5707,645761,"1320 E PINE ST, SEATTLE, WA 98112",52,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61543186400007, -122.31481728299997)",
5708,4562,"501 N 34TH ST, SEATTLE, WA   98103",60,Freemont Lot #62,Self park location,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.649634106000065, -122.35158216999997)",
5709,583930,"213 CHERRY ST, SEATTLE, WA   98104",225,Cherry Street Garage #4590,6am-7pm,CLOSED,CLOSED,GARAGE,11.95,15.53,,20.32,,United Parking Services,(206) 682-7664,,https://secure.diamondparking.com/monthlyParking/location.aspx?id=243,,N,UNITED,0,,,,,"(47.60310820700005, -122.33225195099999)",
5710,596089,"207 2ND AV S, SEATTLE, WA   98104",48,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60054169000006, -122.33194593699994)",
5711,557860,"3605 NE 45TH ST, SEATTLE, WA 98105",20,,,,,,,,,,,,,,,,Y,BOBS BIKE & BOARD,0,,,,,"(47.660995324000055, -122.28878489999994)",
5712,593911,"2404 7TH AV, SEATTLE, WA   98121",26,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61840319800007, -122.34270713399997)",
5713,595337,"4801 RAINIER AV S, SEATTLE, WA   98118",131,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.559259137000026, -122.28653930099995)",
5714,4528,"2238 EASTLAKE AV E, SEATTLE, WA   98102",20,Eastlake Lot #23,6am-6pm,Self park location,Self park location,SURFACE LOT,5,5,,7,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.63923819000007, -122.32548455199998)",
5715,9122,"1301 6TH AV, SEATTLE, WA   98101",525,,,,,,,,,,,,,,,,N,SEATTLE HILTON,0,,,,,"(47.60946292300008, -122.33337021299997)",
5716,4594,"551 DENNY WY, SEATTLE, WA   98109",33,Seattle Center Lot #90,Self park location,Self park location,Self park location,SURFACE LOT,5,5,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.61837504600004, -122.34600443)",
5717,604643,"1607 13TH AV, SEATTLE, WA   98122",35,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61559945000005, -122.31584655599994)",
5718,535007,"411 1ST AV N, SEATTLE, WA   98109",28,,,,,,,,,,,,,,,,Y,DALMASSO PROPERTIES LLC,0,,,,,"(47.622446843000034, -122.35590392499995)",
5719,4590,"1201 1ST AV S, SEATTLE, WA   98101",224,,,,,,,,,,,,,,,,N,U-PARK,0,,,,,"(47.59201880400008, -122.33486412599996)",
5720,611427,"1191 2ND AV, SEATTLE, WA   98101",392,Second & Seneca Garage,7am - 9pm,CLOSED,CLOSED,GARAGE,10,19,,33,,Standard,(206) 521-2707,,http://www.standardparkingnw.com/locations/lot.asp?id=75,,N,SECOND & SENECA GARAGE,0,,,,,"(47.60613728200008, -122.33673883699998)",
5721,561457,"315 UNION ST, SEATTLE, WA   98101",601,PSP-COBB GARAGE,6am-12am,7am-12am,Event only,GARAGE,9,12,,35,,Standard,(206) 623-8572,,http://www.standardparkingnw.com/locations/lot.asp?id=108,,N,PSP-COBB,8,N,189,189,04/29/2016 08:42:21 PM +0000,"(47.60869161200003, -122.33588461699998)",G7
5722,611875,"1915 2ND AV, SEATTLE, WA   98101",152,Second and Stewart Garage,6am-12am,8am-12am,8am-12,GARAGE,,,,,5,United Parking Services,,,https://secure.diamondparking.com/monthlyParking/location.aspx?id=613,,N,UNITED,0,,,,,"(47.61104576100007, -122.34090767699996)",
5723,513310,"104 4TH AV N, SEATTLE, WA   98109",67,,24 hours,24 hours,24 hours,,12,12,,25,,,,,,,N,KEY PARK NORTHWEST,0,,,,,"(47.60150501000004, -122.32870641299996)",
5724,517528,"550 4TH AV S, SEATTLE, WA   98104",477,,,,,,,,,,,,,,,,N,UNION STATION PARKING GARAGE NORTH,0,,,,,"(47.59782721300007, -122.32849244299996)",
5725,4556,"824 HOWELL ST, SEATTLE, WA   98101",109,Downtown Lot #51,Self park location,Self park location,Self park location,SURFACE LOT,7,7,,12,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.614871641000036, -122.33383640399995)",
5726,593896,"2929 2ND AV, SEATTLE, WA   98121",28,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61792078700006, -122.35278682399996)",
5727,573093,"1509 BROADWAY, SEATTLE, WA   98122",27,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.614407569000036, -122.32120581899994)",
5728,125205,"1030 1ST AV S, SEATTLE, WA   98134",120,,,,,,,,,,,,,,,,Y,DOME,0,,,,,"(47.593302625000035, -122.33368370099998)",
